X,Y,ID,LOCN,MPD_NAME,ADDRESS,CITY,ZIP,MPD_TYPE,MAP_TYPE,LABEL,MAP_DESC,MPD_DESC,LD,FULLNAME,CDSCODE,CHARTER,MAP_TYPE_MAPPING,TOOLTIP,NLA_URL
-118.245517182144269,33.924591785955599,570,8727,KING-DREW MED MAG,1601 E 120TH ST,LOS ANGELES,90059,SS,M,King/Drew Medical Mag High,Magnet School,High School Magnet - Self Contained,0,King/Drew Medical Magnet High School,19647331933001, ,M,Name: King/Drew Medical Magnet High School\nAddress: 1601 E 120TH ST LOS ANGELES 90059,navigatela/reports/lausd_school_report.cfm?PK=570
-118.345717042510842,34.084470550960177,571,5219,MELROSE ES G/HA MAG,731 N DETROIT ST,LOS ANGELES,90046,E,M,Melrose Ave Mag,Magnet School,Elementary School Magnet - Self Contained,0,Melrose Avenue Elementary Gifted/High Ability Magnet,19647336018113, ,M,Name: Melrose Avenue Elementary Gifted/High Ability Magnet\nAddress: 731 N DETROIT ST LOS ANGELES 90046,navigatela/reports/lausd_school_report.cfm?PK=571
-118.214163234394718,33.945916273980856,572,3210,MADISON ES,9820 MADISON AVE,LOS ANGELES,90280,E,ES,Madison,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Magnet Center on Regular Campus)",Elementary School,0,Madison Elementary School,19647330109413, ,ES,Name: Madison Elementary School\nAddress: 9820 MADISON AVE LOS ANGELES 90280,navigatela/reports/lausd_school_report.cfm?PK=572
-118.334631756695416,34.100201332503978,573,6589,SELMA ES,6611 SELMA AVE,LOS ANGELES,90028,E,ES,Selma Ave,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Selma Avenue Elementary School,19647336019103, ,ES,Name: Selma Avenue Elementary School\nAddress: 6611 SELMA AVE LOS ANGELES 90028,navigatela/reports/lausd_school_report.cfm?PK=573
-118.25757709683316,33.994678155358194,574,4685,AURORA ES,1050 E 52ND PL,LOS ANGELES,90011,E,ES,Aurora,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Magnet Center on Regular Campus)",Elementary School,0,Aurora Elementary School,19647330109348, ,ES,Name: Aurora Elementary School\nAddress: 1050 E 52ND PL LOS ANGELES 90011,navigatela/reports/lausd_school_report.cfm?PK=574
-118.463353148313573,33.99714062973495,575,8503,ANIMO VENICE CHT HS,820 BROADWAY ST.,LOS ANGELES,90291,S,CSI,Animo Venice Chrtr HS,Independent Charter,High School,0,Animo Venice Charter High School,19647330106831, ,CHAR,Name: Animo Venice Charter High School\nAddress: 820 BROADWAY ST. LOS ANGELES 90291,navigatela/reports/lausd_school_report.cfm?PK=575
-118.275840265406231,34.017890777731679,576,8818,ANIMO JACKIE ROBINSON,3500 S HILL ST,LOS ANGELES,90007,H,CSI,Animo Jackie Robinson,Independent Charter,High School,0,Animo Jackie Robinson,19647330111583, ,CHAR,Name: Animo Jackie Robinson\nAddress: 3500 S HILL ST LOS ANGELES 90007,navigatela/reports/lausd_school_report.cfm?PK=576
-118.300012292242286,34.091647319399506,577,6178,RAMONA ES,1133 N MARIPOSA AVE,LOS ANGELES,90029,E,ES,Ramona,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Ramona Elementary School,19647336018824, ,ES,Name: Ramona Elementary School\nAddress: 1133 N MARIPOSA AVE LOS ANGELES 90029,navigatela/reports/lausd_school_report.cfm?PK=577
-118.279692572831948,34.057205202826545,578,2544,MACARTHUR PARK ES FOR THE VISUAL AND PERF ARTS,2300 W 7TH ST,LOS ANGELES,90057,P,ES,MacArthur Park School Visual and Perf Arts,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,MacArthur Park Elementary School for the Visual and Performing Arts,19647336120810, ,ES,Name: MacArthur Park Elementary School for the Visual and Performing Arts\nAddress: 2300 W 7TH ST LOS ANGELES 90057,navigatela/reports/lausd_school_report.cfm?PK=578
-118.246948614364996,33.942062128167024,579,3205,COMPTON ES,1515 E 104TH ST,LOS ANGELES,90002,E,ES,Compton Ave,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Compton Avenue Elementary School,19647336016612, ,ES,Name: Compton Avenue Elementary School\nAddress: 1515 E 104TH ST LOS ANGELES 90002,navigatela/reports/lausd_school_report.cfm?PK=579
-118.290119166565376,34.073908675192463,580,8462,VIRGIL MS,152 N VERMONT AVE,LOS ANGELES,90004,J,MS,Virgil Middle,"Middle School (Middle School, Academy School, Special Ed School, Magnet Center on Regular Campus)",Middle School,0,Virgil Middle School,19647336058341, ,MS,Name: Virgil Middle School\nAddress: 152 N VERMONT AVE LOS ANGELES 90004,navigatela/reports/lausd_school_report.cfm?PK=580
-118.293895426726451,34.04929357063461,581,8196,MSGR OSCAR ROMERO,1157 S BERENDO ST,LOS ANGELES,90006,J,CSI,Romero Chrtr Middle,Independent Charter,Middle School,0,Monsenor Oscar Romero Cahrter Middle School,19647330114959, ,CHAR,Name: Monsenor Oscar Romero Cahrter Middle School\nAddress: 1157 S BERENDO ST LOS ANGELES 90006,navigatela/reports/lausd_school_report.cfm?PK=581
-118.3165552169487,33.888764173336725,582,5808,156TH ST ES,2100 W 156TH ST,GARDENA,90249,E,ES,156th St,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,156th Street Elementary School,19647336018493, ,ES,Name: 156th Street Elementary School\nAddress: 2100 W 156TH ST GARDENA 90249,navigatela/reports/lausd_school_report.cfm?PK=582
-118.305096162674957,34.070363611255203,583,2699,CAHUENGA ES,220 S HOBART BLVD,LOS ANGELES,90004,E,ES,Cahuenga,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Cahuenga Elementary School,19647336016232, ,ES,Name: Cahuenga Elementary School\nAddress: 220 S HOBART BLVD LOS ANGELES 90004,navigatela/reports/lausd_school_report.cfm?PK=583
-118.190029002544819,33.952355724548823,584,6874A,SR EEC #2,4500 FIRESTONE BLVD,SOUTH GATE,90280,Z,ES,South Region EEC #2,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Early Education Center,0,South Region Early Education Center #2, , ,ES,Name: South Region Early Education Center #2\nAddress: 4500 FIRESTONE BLVD SOUTH GATE 90280,navigatela/reports/lausd_school_report.cfm?PK=584
-118.432092270083814,33.989961696424679,585,6740,SHORT ES,12814 MAXELLA AVE,LOS ANGELES,90066,E,ES,Short Ave,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Short Avenue Elementary School,19647336019202, ,ES,Name: Short Avenue Elementary School\nAddress: 12814 MAXELLA AVE LOS ANGELES 90066,navigatela/reports/lausd_school_report.cfm?PK=585
-118.268504126946937,33.904105458355652,586,1941,BANNEKER SP ED CTR,14024 S SAN PEDRO,LOS ANGELES,90061,H,SS,Banneker Spec Ed Ctr,"Span School (Span School, Special Ed School)",Handicapped (Special Ed),0,Benjamin Banneker Special Education Center,19647336060495, ,SS,Name: Benjamin Banneker Special Education Center\nAddress: 14024 S SAN PEDRO LOS ANGELES 90061,navigatela/reports/lausd_school_report.cfm?PK=586
-118.445485534201453,34.275213945126154,587,5726,O MELVENY ES,728 WOODWORTH ST,SAN FERNANDO,91340,E,ES,O'Melveny,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,O'Melveny Elementary School,19647336018444, ,ES,Name: O'Melveny Elementary School\nAddress: 728 WOODWORTH ST SAN FERNANDO 91340,navigatela/reports/lausd_school_report.cfm?PK=587
-118.434469061731306,34.028097488281759,588,8481,WEBSTER MS,11330 W GRAHAM PL,LOS ANGELES,90064,J,MS,Webster Middle,"Middle School (Middle School, Academy School, Special Ed School, Magnet Center on Regular Campus)",Middle School,0,Daniel Webster Middle School,19647336058358, ,MS,Name: Daniel Webster Middle School\nAddress: 11330 W GRAHAM PL LOS ANGELES 90064,navigatela/reports/lausd_school_report.cfm?PK=588
-118.171548278084103,34.279916986270244,589,1481,CLEAR CREEK ED CTR,STAR ROUTE,LA CANADA,91011,X,A,Clear Creek Outdoor Ed Center,"Administrative Site (Central Office, Local District Office, Resource Center, Science Center)",Central Office,0,Clear Creek Outdoor Ed Center, , ,A,Name: Clear Creek Outdoor Ed Center\nAddress: STAR ROUTE LA CANADA 91011,navigatela/reports/lausd_school_report.cfm?PK=589
-118.212334262778,34.068364089595491,590,4301,GRIFFIN ES,2025 GRIFFIN AVE,LOS ANGELES,90031,E,ES,Griffin Ave,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Griffin Avenue Elementary School,19647336017396, ,ES,Name: Griffin Avenue Elementary School\nAddress: 2025 GRIFFIN AVE LOS ANGELES 90031,navigatela/reports/lausd_school_report.cfm?PK=590
-118.284016518856276,34.017307753139065,591,5111,"ALEXANDER, JR. SCIENCE CENTER SCHOOL",3737 S FIGUEROA ST,LOS ANGELES,90011,E,CSA,Alexander Sci Ctr,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Dr. Theodore T. Alexander Science Center,19647330102491,Y,CHAR,Name: Dr. Theodore T. Alexander Science Center\nAddress: 3737 S FIGUEROA ST LOS ANGELES 90011,navigatela/reports/lausd_school_report.cfm?PK=591
-118.209501255350943,33.975404088172503,592,6884,ROYBAL-ALLARD ES,3232 SATURN AVE,HUNTINGTON PARK,90255,E,ES,Roybal-Allard,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Lucille Roybal-Allard Elementary School, , ,ES,Name: Lucille Roybal-Allard Elementary School\nAddress: 3232 SATURN AVE HUNTINGTON PARK 90255,navigatela/reports/lausd_school_report.cfm?PK=592
-118.1714117382067,34.02028072837431,593,3918,FORD BLVD ES,1112 S FORD BLVD,LOS ANGELES,90022,E,ES,Ford Blvd,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Ford Boulevard Elementary School,19647336017131, ,ES,Name: Ford Boulevard Elementary School\nAddress: 1112 S FORD BLVD LOS ANGELES 90022,navigatela/reports/lausd_school_report.cfm?PK=593
-118.319644283706609,33.911606416858504,594,6158,PURCHE ES,13210 PURCHE AVE,GARDENA,90249,E,ES,Purche Ave,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Purche Avenue Elementary School,19647336018808, ,ES,Name: Purche Avenue Elementary School\nAddress: 13210 PURCHE AVE GARDENA 90249,navigatela/reports/lausd_school_report.cfm?PK=594
-118.55689892247625,34.203899124603957,595,1947,LOKRANTZ SP ED CTR,19451 WYANDOTTE ST,RESEDA,91335,H,SS,Lokrantz Spec Ed Ctr,"Span School (Span School, Special Ed School)",Handicapped (Special Ed),0,Sven Lokrantz Special Education Center,19647336060578, ,SS,Name: Sven Lokrantz Special Education Center\nAddress: 19451 WYANDOTTE ST RESEDA 91335,navigatela/reports/lausd_school_report.cfm?PK=595
-118.342914571194683,34.047770098791055,596,0490,M&O AREA C-1 OFF,1406 S HIGHLAND AVE,LOS ANGELES,90019,X,A,M & O Area C-1 Office,"Administrative Site (Central Office, Local District Office, Resource Center, Science Center)",Central Office,0,M & O Area Central-1 Office, , ,A,Name: M & O Area Central-1 Office\nAddress: 1406 S HIGHLAND AVE LOS ANGELES 90019,navigatela/reports/lausd_school_report.cfm?PK=596
-118.177669897289121,33.941501830786336,597,8701,LEGACY HS INTERNATIONAL STUDIES LC,5225 TWEEDY BLVD,SOUTH GATE,90280,EJ,SS,Legacy High International Studies Lrng Ctr,"Span School (Span School, Special Ed School)",Span School,0,Legacy Senior High International Studies Learning Center,19647330107011, ,SS,Name: Legacy Senior High International Studies Learning Center\nAddress: 5225 TWEEDY BLVD SOUTH GATE 90280,navigatela/reports/lausd_school_report.cfm?PK=597
-118.287026674523432,33.735921711956941,598,7623,ALLIANCE BAXTER COLLEGE-READY HS,461 W 9TH ST,SAN PEDRO,90731,S,CSI,Alliance Baxter College-Ready High,Independent Charter,High School,0,Alliance Alice M. Baxter College-Ready High,19647330127217,Y,CHAR,Name: Alliance Alice M. Baxter College-Ready High\nAddress: 461 W 9TH ST SAN PEDRO 90731,navigatela/reports/lausd_school_report.cfm?PK=598
-118.235279342170315,33.978550126886752,599,2268,ASPIRE TITAN ACAD,6720 S ALAMEDA ST,HUNTINGTON PARK,90255,E,CSI,Aspire Titan Acad,Independent Charter,Elementary School,0,Aspire Titan Academy,19647330120477, ,CHAR,Name: Aspire Titan Academy\nAddress: 6720 S ALAMEDA ST HUNTINGTON PARK 90255,navigatela/reports/lausd_school_report.cfm?PK=599
-118.283708330782517,33.93430801012822,600,3822,FIGUEROA ES,510 W 111TH ST,LOS ANGELES,90044,E,ES,Figueroa St,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Figueroa Street Elementary School,19647336017073, ,ES,Name: Figueroa Street Elementary School\nAddress: 510 W 111TH ST LOS ANGELES 90044,navigatela/reports/lausd_school_report.cfm?PK=600
-118.289829801128192,34.075056021161458,601,2307,LEE MED AND HEALTH SCI MAG,3600 W COUNCIL ST,LOS ANGELES,90004,ES,M,Lee Med and Health Sci Mag,Magnet School,Elementary School Magnet - Self Contained,0,Dr. Sammy Lee Medical and Health Science Magnet Elementary School, , ,M,Name: Dr. Sammy Lee Medical and Health Science Magnet Elementary School\nAddress: 3600 W COUNCIL ST LOS ANGELES 90004,navigatela/reports/lausd_school_report.cfm?PK=601
-118.288348225087319,33.987040727331099,602,7665,HAWKINS HS CHAS,825 W 60TH ST,LOS ANGELES,90044,S,HS,Hawkins High CHAS,"High School (High School, Academy School, Continuation High School, Newcomer School, Community Day School, Special Ed School, Magnet Center on Regular Campus)",High School,0,Augustus F. Hawkins Community Health Advocates School, , ,HS,Name: Augustus F. Hawkins Community Health Advocates School\nAddress: 825 W 60TH ST LOS ANGELES 90044,navigatela/reports/lausd_school_report.cfm?PK=602
-118.59184501865235,34.253414203009875,603,8217,LAWRENCE MS,10100 VARIEL AVE,CHATSWORTH,91311,J,MS,Lawrence Middle,"Middle School (Middle School, Academy School, Special Ed School, Magnet Center on Regular Campus)",Middle School,0,Ernest Lawrence Middle School,19647336058093, ,MS,Name: Ernest Lawrence Middle School\nAddress: 10100 VARIEL AVE CHATSWORTH 91311,navigatela/reports/lausd_school_report.cfm?PK=603
-118.391659888305625,34.034136932894839,604,8686,HAMILTON HS-COMPLEX,2955 S ROBERTSON BLVD,LOS ANGELES,90034,S,HS,Hamilton High,"High School (High School, Academy School, Continuation High School, Newcomer School, Community Day School, Special Ed School, Magnet Center on Regular Campus)",High School,0,Alexander Hamilton High School,19647331933852, ,HS,Name: Alexander Hamilton High School\nAddress: 2955 S ROBERTSON BLVD LOS ANGELES 90034,navigatela/reports/lausd_school_report.cfm?PK=604
-118.257410830627919,34.056343268111796,605,0656,DISTRICT ADMIN OFF,333 S BEAUDRY AVE 10TH FLOOR,LOS ANGELES,90071,X,A,Beaudry Admin Office,"Administrative Site (Central Office, Local District Office, Resource Center, Science Center)",Central Office,0,Beaudry Admin Office, , ,A,Name: Beaudry Admin Office\nAddress: 333 S BEAUDRY AVE 10TH FLOOR LOS ANGELES 90071,navigatela/reports/lausd_school_report.cfm?PK=605
-118.216300586462324,34.031491862011549,606,6849,SOTO ES,1020 S SOTO ST,LOS ANGELES,90023,E,ES,Soto St,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Soto Street Elementary School,19647336019285, ,ES,Name: Soto Street Elementary School\nAddress: 1020 S SOTO ST LOS ANGELES 90023,navigatela/reports/lausd_school_report.cfm?PK=606
-118.310921058171601,33.94859115554614,607,5110,MANHATTAN ES,1850 W 96TH ST,LOS ANGELES,90047,E,ES,Manhattan Pl,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Manhattan Place Elementary School,19647336018030, ,ES,Name: Manhattan Place Elementary School\nAddress: 1850 W 96TH ST LOS ANGELES 90047,navigatela/reports/lausd_school_report.cfm?PK=607
-118.156151646229603,34.023304344482362,608,2043,KIPP RAICES,668 S ATLANTIC BLVD,LOS ANGELES,90022,E,CSI,KIPP Raices,Independent Charter,Elementary School,0,KIPP Raices,19647330117903, ,CHAR,Name: KIPP Raices\nAddress: 668 S ATLANTIC BLVD LOS ANGELES 90022,navigatela/reports/lausd_school_report.cfm?PK=608
